brand,name,rating,reviews,_source,_data_coleta,old_price,new_price
ON RUNNING,Tênis On Running Cloudvista 2 Adultos Branco Preto,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,999.9,99.99
OLYMPIKUS,Tenis Ortopédico Caminhada Unissex Academia Slip On,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,289.9,176.83
OLYMPIKUS,Olympikus Treino Dynamic Masculino Adultos,4.8,8122,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,199.34,19.0
BF SHOES,Tênis Masculino Para Caminhada Academia Esportivo Bf Shoes,4.8,23,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,89.9,66.52
DUBBELE,Tenis Masculino Academia Corrida Wave Force Promoção Barato,4.2,544,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,73.98,7.19
HEADER,Tênis Masculino Header Easy Caminhada Dia A Dia Promoção,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,35.9,11.97
TAYGRA,Taygra  ,4.6,11,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,189.9,180.4
OLYMPIKUS,Olympikus Diffuse 5 Masculino Adultos,4.9,481,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,251.38,31.0
MIZUNO,Mizuno Wave Mirai 5 Masculino Adultos,4.6,710,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,309.85,30.99
ASICS,Tênis Asics Gel-sparta 2 Preto E Dourado Masculino Original,4.3,16,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,389.9,38.99
SKECHERS,Tênis Masculino Go Run Vast Skechers Novo,5.0,28,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,349.99,278.99
THE NORTH FACE,Tênis Esportivo Masculino Truckee The North Face,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,949.99,805.6
KAMANI,Kit 2 Pares Tênis Masculino Academia Corrida Caminhada Combo,4.6,200,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,149.9,134.91
OLDSEN,Tenis Corrida Casual Insanity Leve Confortável Macio 34-43,4.5,322,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,69.9,66.4
OLYMPIKUS,Tênis Olympikus Pride 3,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,279.99,31.11
OLYMPIKUS,Tênis Masculino Olympikus Diffuse 5 Original Esportivo,4.9,125,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,299.99,284.99
OLYMPIKUS,Tênis Olympikus Vibração Masculino,4.6,195,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,164.28,15.97
OLYMPIKUS,Tênis Olympikus Dynamic Masculino Original Com Nota Fiscal,4.9,188,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,259.78,25.19
UNDER ARMOUR,Tênis De Corrida Under Armour Charged Slight 3,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,359.99,36.0
FILA,Tenis Fila Original Racer Comet Masculino Corrida Academia ,4.7,48,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,362.49,268.25
BAD FISH,Tênis Track Sapatilha Bad Fish Adventure Pesca Rosa Preto ,4.8,94,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,204.99,19.93
OLYMPIKUS,Tenis Olympikus Dynamic Masculino Esportivo Original,5.0,49,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,295.25,280.14
OLYMPIKUS,Olympikus Casual Noventa Masculino Adultos,4.7,1058,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,250.8,24.32
OLYMPIKUS,Tênis Masculino Olympikus Diffuse 5 Original Esportivo,4.9,125,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,299.99,284.99
EVOLTENN,Kit 3 Pares Tênis Esportivo Masculino Evoltenn Style Corrida,4.4,1886,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,188.9,179.45
TRYD,Tênis Para Treino Academia Caminhada Corrida Tryd 5400 Leve,4.5,11040,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,99.99,70.99
WM,Tenis Revelation Masculino Feminino Promoção Pronta Entrega,4.5,163,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,109.99,98.99
EVERLAST,Tênis Everlast Bunker Treino Academia Caminhada Corrida Leve,4.5,26,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,239.9,147.25
WM,Tenis Olimp Masculino Feminino Lançamento Muito Envio Rápido,4.4,50,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,109.99,100.09
MOLEKINHO,Tênis Menino Casual Calce Fácil Dia A Dia Conforto Original,5.0,39,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,78.88,74.14
OLYMPIKUS,Olympikus Caminhada Urano 2 Sem gênero Adultos,4.8,1961,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,229.99,194.99
DIX,Tênis Para Academia Masculino Malhar Corrida Promoção,4.5,2491,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,69.9,66.4
ON,Tênis On Running Cloudgo Corrida Masculino,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,699.9,69.0
DIX, Tênis Maculino Academia Promoção R-4200 - Kit 2 Pares,4.2,657,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,139.9,132.9
SKECHERS,Skechers GORun Fast Masculino Adultos,4.2,5,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,269.9,33.74
OLYMPIKUS,Tênis Masculino Lap Cinza E Preto Olympikus,4.8,203,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,229.99,182.99
MARATHON,Tênis Esportivo Academia Marathon Max Ok Anti Impacto Leve,4.4,90,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,299.9,107.96
ASCENSION,Tênis Masculino Para Academia Caminhada Corrida Cross ,4.6,11,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,109.33,36.0
OLYMPIKUS,Olympikus Treino Beats Masculino Adultos,4.7,54,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,256.82,24.0
EVER WAY,Tênis Caminhada Corrida  Macio Confortável Academia Fitness,4.8,22,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,119.9,88.72
UNDER ARMOUR,Kit 1 Tênis De Corrida Masculino Under Armour Charged Skylin,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,229.99,32.86
MIZUNO,Kit 1 Tênis De Corrida Masculino Mizuno Wave Vitality 4 E 3 ,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,229.99,22.36
OLIMPAK,Tênis Masculino Caminhada Clássico Olimp Moda Star Treino,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,56.67,18.0
PLAZA,Kit 4 Pares Tênis Masculino Casual Academia Caminhada Atacad,4.3,455,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,289.9,32.21
NB,Tênis Masculino N&b 997s Reverl Absordb Sport Lançamento,4.4,47,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,204.99,19.93
ADAPTION,Kit 2 Pares De Tenis Masculino Academia Limited + Relogio,4.4,4249,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,131.42,12.77
POLO,Tênis Polo Joy Original Caminhada Corrida Academia Unissex,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,97.43,9.0
MIUZZI,Tênis Box Masculino Grafite E Laranja Meninos Corrida Sport,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,65.9,21.97
ON,Tênis On Running Cloudgo Corrida Masculino,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,699.9,69.0
BOX200,Tênis Masculino 44 45 46 47 48 49 Preto Numeração Especial,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,78.9,7.67
OLYMPIKUS,Olympikus CORRIDA Voa 2 Masculino Adultos,4.8,564,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,299.99,254.99
MIZUNO,Tênis De Corrida Masculino Mizuno Wave Stratos 2,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,799.99,80.0
OLYMPIKUS,Tênis Olympikus Reverso 2,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,379.99,36.84
PLAZA,Kit 2 Pares Tênis Casual Esportivo Masculino Relogio Digital,4.5,32,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,149.9,14.57
OLYMPIKUS,Tênis Olympikus Adrena,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,299.99,33.33
OLYMPIKUS,Tênis Olympikus Voa 2 Preto,4.8,21,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,272.85,30.32
ASCENSION,Tênis Esportivo Ortopédico Para Academia Treino Dia A Dia,4.5,454,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,144.9,137.65
MIZUNO,Kit 1 Tênis De Corrida Mizuno Wave Vitality 4 E 3 Pares De M,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,229.99,32.86
NEW BALANCE,Tênis New Balance 520v8 Masculino Marinho Academia Treino,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,339.9,33.99
OLYMPIKUS,Tênis Masculino Olympikus Running Conforto Original Novo,4.8,8,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,249.99,237.49
PLAZA,Kit 2 Pares De Tênis Masculino Academia Caminhada Casual Neo,4.2,625,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,139.9,13.6
BAD FISH,Tênis Adventure Caminhada Academia Trail Trekking Air Mesh,4.7,172,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,199.49,19.39
RAYCONN,Tenis 4 Molas Masculino Corrida Caminhada Running Original,4.4,82,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,186.95,164.51
FILA,Fila Float Maxxi 2 Pro Masculino Adultos,5.0,12,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,810.0,81.0
UNDER ARMOUR,Tênis Masculino Ch. Wing Se  Under Armour Novo,4.6,104,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,329.99,239.99
LORENZZO LOPEZ,Tenis Masculino Caminha E Academia Super Leve Na Promoção,4.3,45,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,39.9,3.87
ASICS,Asics Gel-Nimbus 26 Masculino Adultos,4.8,4,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,1.379,138.0
OLYMPIKUS,Tênis Olympikus Voa 2 Preto,4.8,21,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,272.85,30.32
ASCENSION,Tenis Ortopedico Masculino Corrida Caminhada Academia Treino,4.4,336,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,109.9,36.63
NEW BALANCE,Tênis Masculino New Balance 997s - Couro Camurça Borracha,4.1,19,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,213.9,30.56
ASICS,Asics Gel-Nimbus 26 Masculino Adultos,4.8,4,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,1.379,138.0
MIZUNO,Tênis Masculino Mizuno Wave Prophecy 13,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,1.799,180.0
OLYMPIKUS,Tênis Olympikus Voa 2 Corrida Marinho - Masculino,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,249.99,24.3
ADEX,Tênis Masculino De Futsal Vulcanizado Estilo Rainha Futebol,4.5,103,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,78.9,26.3
THE NORTH FACE,Tênis Esportivo Masculino Truckee The North Face,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,949.99,805.6
RAYCONN,Tenis 4 Molas Masculino Corrida Caminhada Running Original,4.4,82,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,186.95,164.51
LORENZZO LOPEZ,Tênis Masculino Para Academia E Corrida Super Macio E Leve,4.4,27,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,39.9,13.3
POLO JOY,Combo 2 Pares Tenis Masculino Polo Joy Casual Slip On Iate,4.6,403,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,169.9,16.51
NEW BALANCE,New Balance 997s Masculino Adultos,4.2,6,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,196.9,177.3
OLYMPIKUS,Tênis Olympikus Estilo 2 Preto,4.3,39,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,199.9,33.32
OLYMPIKUS,Olympikus Neblina Masculino Adultos,4.7,77,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,339.99,251.59
OLYMPIKUS,Tênis Olympikus Neblina Masculino,4.6,59,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,279.9,31.1
FILA,Tenis Fila Venture Tracer Preto/grafite/laranja,5.0,1,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,346.37,33.58
OLYMPIKUS,Tênis Masculino Subverse Olympikus,4.7,74,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,349.99,251.99
SIX STREET,Tênis Six Street Infinity  Esporte Basquete Corrida Original,5.0,1,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,298.9,33.21
FILA,Fila Racer Spider Masculino Adultos,4.8,203,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,311.92,230.82
ZEUZ,Tênis Masculino Leve Esportivo Conforto Dia A Dia Elástico,4.4,11,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,89.99,30.0
OLDSEN,Tênis Lançamento Original Confortável Corrida Esportivo,4.8,11,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,63.9,6.21
DM DAMANDO,Tenis Masculino Esportivo Academia Confortavel Crossfit Leve,4.6,9,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,82.9,78.75
OLYMPIKUS,Olympikus Active Lap Masculino Adultos,4.7,6,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,239.9,23.32
FILA,Fila KR6 Masculino Adultos,4.7,362,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,317.7,31.0
SCHIARELI,Tênis Confortavel Esportivo Leve Macio Varias Cores,4.6,79,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,139.9,34.98
OLYMPIKUS,Olympikus Eros Masculino Adultos,4.8,1734,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,165.75,156.24
UNDER ARMOUR,Under Armour Spawn 3 Masculino Adultos,4.7,33,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,315.5,31.0
STARFLEX,Tênis Com Amortecedor Masculino Corrida Esportivo Flex Mola ,4.6,78,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,134.9,33.72
DM DAMANDO,Combo 3 Pares Tenis Esportivo Masculino Caminhada + Relógio,4.0,9,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,209.9,199.4
OLYMPIKUS,Tênis Olympikus Diffuse 4 Preto E Dourado,4.7,82,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,200.85,33.48
FILA,Fila Racer T2 Masculino Adultos,4.8,92,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,499.26,369.93
OLYMPIKUS,Tênis Masculino Olympikus Corrida Macio Wellness Original,4.9,14,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,229.99,218.49
EVOLTENN,Kit 3 Tênis Desportivo Solado Trançado Macio Envio Imadiato,4.4,135,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,189.9,180.4
SAPATOFRAN,Kit Tênis Academia Sapatênis Chinela Relógio Carteira,4.3,286,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,129.8,107.35
DM DAMANDO,Combo 2 Pares Tenis Masculino Treino Academia Corrida + Rel,4.4,113,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,149.9,142.4
OLYMPIKUS,Tênis Olympikus Masculino Confortável Lançamento Z160,4.8,9,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,189.99,18.47
OLYMPIKUS,Tênis Olympikus Diffuse 5 Masculino Esportivo Original,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,251.38,31.0
ASICS,Asics Gel-Shogun 5 Masculino Adultos,4.8,168,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,479.9,355.12
ASCENSION,Tenis Ortopedico Masculino Corrida Caminhada Academia Treino,4.4,336,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,109.9,36.63
LORENZZO LOPEZ,Tênis Masculino Para Academia E Corrida Super Macio E Leve,4.4,27,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,39.9,13.3
VIA LIVRE,Tênis Masculino Run Fit Academia Corrida Macio Cortável,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,99.99,33.33
ULTRABONE,Tênis Unissex Academia Leve Macio Basico Caminhada Fitness ,4.5,12,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,63.99,60.79
ON RUNNING,Tênis On Running Cloudgo Shale,5.0,2,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,699.9,69.99
NEW BALANCE,Tênis Clássico New Balance 997s Sport Têxtil Importado ,4.6,62,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,219.99,21.38
MIZUNO,Kit 1 Tênis De Corrida Masculino Mizuno Cool Ride E 3 Pares ,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,199.99,33.33
RAINHA,Tênis Esportivo Masculino Rainha Drive Iii ,4.3,7,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,179.9,170.9
VILI,Tênis Masculino Academia Caminhada Vili Barato Leve Corrida,4.5,2576,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,109.49,10.64
OLYMPIKUS,Tênis Olympikus Diffuse 5 Masculino Esportivo Original,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,251.38,31.0
OLYMP,Tênis Lançamento Kit 2 Pares Mega Olymp Promoção Sport#,4.4,176,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,143.9,35.98
REEBOK,Tênis Reebok Nfx Trainer Masculino,4.8,27,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,499.9,49.99
NEW BALANCE,New Balance Fresh Foam X 1080 V12 Masculino Adultos,5.0,7,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,999.9,739.92
OLYMPIKUS,Tênis Olympikus Estilo 2 Preto,4.7,18,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,209.9,34.98
ADAPTION,Tenis Masculino Academia Caminhada Corrida Adaption Extreme,4.0,23,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,59.9,5.82
DM DAMANDO,Tênis Masculino Conforto Passeio/esporte + Relógio,4.3,122,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,77.9,25.97
ADIDAS,Tênis adidas Response Super Verde,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,599.9,59.99
FILA,Fila Racer Carbon 2 Masculino Adultos,5.0,5,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,1.887,109.0
ADAPTION,Kit 2 Pares De Tenis Masculino Adaption Academia Limited ,4.1,275,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,129.9,12.63
OLYMPIKUS,Tênis Masculino E Feminino Reverso 2 Olympikus,4.7,627,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,379.99,279.99
LORENZZO LOPEZ,Tênis Masculino Para Academia E Corrida Super Macio E Leve,4.4,27,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,39.9,13.3
OLYMPIKUS,Tênis Olympikus Corre 3 Verde Azul E Rosa,5.0,69,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,499.99,50.0
OLDSEN,Tenis Unissex Infantil Jaguar Corrida Academia Treino 34-43,4.7,77,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,49.9,4.84
ASCENSION,Tênis Masculino Ortopédico Caminhada Treino Calce Facil,4.6,43,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,99.9,94.9
OLYMPIKUS,Tênis Para Corrida Ou Caminhada Olympikus Asfalto,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,259.9,32.49
OLYMPIKUS,Oferta Olympikus Perfect 3 Preto /petala Lucaisane Tênis,5.0,16,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,199.99,19.44
DM DAMANDO,Tenis Masculino Para Sport Treino Academia Ultra Leve ,4.7,40,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,84.9,28.3
OLYMPIKUS,Tênis Olympikus Clic Masculino Preto,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,249.12,31.0
OLYMPIKUS,Tenis Masculino Olympikus Urano 2 Academia Corrida Original,5.0,1,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,184.88,17.0
SPARK,Tênis Spark Jogging Exercícios Never Give Cadarço Masculino ,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,139.9,13.6
ULTRABONE,Tênis Fitness Esportivo Para Treino Academia Corrida Barato,4.2,5,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,78.9,64.69
ON RUNNING,Tênis On Running The Roger Pro Masculino,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,2.239,124.0
ASICS,Asics Shinobi Masculino Adultos,4.8,40,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,388.9,37.7
OLYMPIKUS,Tênis Olympikus Vertical Masculino,4.5,6,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,265.9,33.24
OLYMPIKUS,Tênis Masculino Olympikus Proof Tam Especial 45 A 48,4.8,13,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,199.9,33.32
OLYMPIKUS,Tênis Olympikus Zex Masculino Branco Promoção Pix,4.5,2,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,199.34,19.0
SCHIARELI,Tênis Confortavel Esportivo Leve Macio Varias Cores,4.6,79,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,139.9,34.98
RAYCONN,Tenis 4 Molas Masculino Corrida Caminhada Running Original,4.4,82,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,186.95,164.51
MIZUNO,Kit 1 Tênis De Corrida Masculino Mizuno Goya E 3 Pares De Me,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,219.99,21.38
SKECHERS,Tênis Skechers Go Run Fast Valor Masculino - Marinho,4.9,7,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,269.9,33.74
KG,Tênis Casual Air Kg Camurça Masculino Feminino Unissex,4.4,14,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,79.68,7.0
HOKA,Hoka Clifton 9 Masculino Adultos,5.0,2,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,2.199,129.0
MIZUNO,Tênis Masculino E Feminino Wave Way 3 Mizuno *oferta*,4.8,461,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,399.99,258.99
OLIMPAK,Tênis Masculino Caminhada Clássico Olimp Moda Star Treino,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,56.67,18.0
ASCENSION,Tenis Masculino E Feminino De Caminhada Ortopedico Crossfit,4.7,2856,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,69.9,23.3
